"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","BlankFlag","Flags","QC_area"
"1371","161107_Smp_2090_C","I333.1293R11.28_HILICPos",1.76,517093,0,"86593",-8.4,NA,NA,NA,11.72,"RTFlag",239084,NA,"RTFlag, ",NA
"1372","161107_Smp_371_A","I333.1293R11.28_HILICPos",1.74,323099,0,"58991",-8.8,NA,NA,NA,11.72,"RTFlag",20267,NA,"RTFlag, ",NA
"1373","161107_Smp_371_B","I333.1293R11.28_HILICPos",1.73,287919,0,"49879",-8.9,NA,NA,NA,11.72,"RTFlag",20267,NA,"RTFlag, ",NA
"1374","161107_Smp_371_C","I333.1293R11.28_HILICPos",1.72,516814,0,"112171",-9.2,NA,NA,NA,11.72,"RTFlag",20267,NA,"RTFlag, ",NA
"1375","161107_Smp_To_A","I333.1293R11.28_HILICPos",1.76,152394,0,"39532",-9.2,NA,NA,NA,11.72,"RTFlag",73085,NA,"RTFlag, ",NA
"1376","161107_Smp_To_B","I333.1293R11.28_HILICPos",1.77,23214,0,"13346",-5.6,NA,NA,NA,11.72,"RTFlag",73085,NA,"RTFlag, ",NA
"1377","161107_Smp_To_C","I333.1293R11.28_HILICPos",2.38,853059,0,"73024",-8.4,NA,NA,NA,11.72,"RTFlag",73085,NA,"RTFlag, ",NA
"1378","161107_Smp_Tp_A","I333.1293R11.28_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,11.72,NA,219952,NA,"",NA
"1379","161107_Smp_Tp_E","I333.1293R11.28_HILICPos",2.28,2890321,0,"220257",-8.6,NA,NA,NA,11.72,"RTFlag",219952,NA,"RTFlag, ",NA
"1380","161107_Smp_Tp_F","I333.1293R11.28_HILICPos",1.73,46229,0,"17924",-8.1,NA,NA,NA,11.72,"RTFlag",219952,NA,"RTFlag, ",NA
"1381","161107_Smp_Cy_A","I162.1125R6.83_HILICPos",8.3,2140808,0,"203234",-1.4,NA,NA,NA,7.445,"RTFlag",519771,NA,"RTFlag, ",NA
"1382","161107_Smp_Cy_B","I162.1125R6.83_HILICPos",8.25,2230655,0,"168732",-1.1,NA,NA,NA,7.445,"RTFlag",519771,NA,"RTFlag, ",NA
"1383","161107_Smp_Cy_C","I162.1125R6.83_HILICPos",8.28,1618283,0,"123393",-1.3,NA,NA,NA,7.445,"RTFlag",519771,NA,"RTFlag, ",NA
"1384","161107_Smp_2090_A","I162.1125R6.83_HILICPos",10.27,311098848,1954306,"25270820",-0.8,NA,NA,NA,7.445,"RTFlag",1050390,NA,"RTFlag, ",NA
"1385","161107_Smp_2090_B","I162.1125R6.83_HILICPos",10.25,342024416,9081208,"26878946",-0.9,NA,NA,NA,7.445,"RTFlag",1050390,NA,"RTFlag, ",NA
"1386","161107_Smp_2090_C","I162.1125R6.83_HILICPos",10.3,365862496,3538064,"25426592",-1.4,NA,NA,NA,7.445,"RTFlag",1050390,NA,"RTFlag, ",NA
"1387","161107_Smp_371_A","I162.1125R6.83_HILICPos",10.27,265472544,2397506,"18541164",-1.9,NA,NA,NA,7.445,"RTFlag",669690,NA,"RTFlag, ",NA
"1388","161107_Smp_371_B","I162.1125R6.83_HILICPos",10.24,288596864,3284186,"20226230",-1.7,NA,NA,NA,7.445,"RTFlag",669690,NA,"RTFlag, ",NA
"1389","161107_Smp_371_C","I162.1125R6.83_HILICPos",10.27,246779952,2374068,"18689896",-1.7,NA,NA,NA,7.445,"RTFlag",669690,NA,"RTFlag, ",NA
"1390","161107_Smp_To_A","I162.1125R6.83_HILICPos",10.3,2879253504,35398908,"254715344",-2.5,NA,NA,NA,7.445,"RTFlag",1216082,NA,"RTFlag, ",NA
"1391","161107_Smp_To_B","I162.1125R6.83_HILICPos",10.28,2618100736,29202224,"234507664",-2.3,NA,NA,NA,7.445,"RTFlag",1216082,NA,"RTFlag, ",NA
"1392","161107_Smp_To_C","I162.1125R6.83_HILICPos",10.28,1403999232,20779296,"132583256",-1.9,NA,NA,NA,7.445,"RTFlag",1216082,NA,"RTFlag, ",NA
"1393","161107_Smp_Tp_A","I162.1125R6.83_HILICPos",10.27,1718002688,12872468,"148410528",-2.2,NA,NA,NA,7.445,"RTFlag",831331,NA,"RTFlag, ",NA
"1394","161107_Smp_Tp_E","I162.1125R6.83_HILICPos",10.27,1206128896,11420530,"103269864",-1.8,NA,NA,NA,7.445,"RTFlag",831331,NA,"RTFlag, ",NA
"1395","161107_Smp_Tp_F","I162.1125R6.83_HILICPos",10.27,1350415360,10439442,"116915240",-1.8,NA,NA,NA,7.445,"RTFlag",831331,NA,"RTFlag, ",NA
"1396","161107_Smp_Cy_A","I193.0894R10.12_HILICPos",7.32,10260,0,"7693",6.5,NA,NA,NA,10.11,"RTFlag",0,NA,"RTFlag, ",NA
"1397","161107_Smp_Cy_B","I193.0894R10.12_HILICPos",0.08,15347,0,"13827",6.8,NA,NA,NA,10.11,"RTFlag",0,NA,"RTFlag, ",NA
"1398","161107_Smp_Cy_C","I193.0894R10.12_HILICPos",0.16,7993,0,"6350",7,NA,NA,NA,10.11,"RTFlag",0,NA,"RTFlag, ",NA
"1399","161107_Smp_2090_A","I193.0894R10.12_HILICPos",9.99,20083054,0,"2550494",-0.4,NA,NA,NA,10.11,NA,8077,NA,"",20083054
"1400","161107_Smp_2090_B","I193.0894R10.12_HILICPos",9.86,32613574,0,"4253577",-0.9,NA,NA,NA,10.11,NA,8077,NA,"",32613574
"1401","161107_Smp_2090_C","I193.0894R10.12_HILICPos",9.93,34369888,0,"4328203",-1.3,NA,NA,NA,10.11,NA,8077,NA,"",34369888
"1402","161107_Smp_371_A","I193.0894R10.12_HILICPos",10.28,31003358,57329,"2392759",-1.2,NA,NA,NA,10.11,NA,0,NA,"",31003358
"1403","161107_Smp_371_B","I193.0894R10.12_HILICPos",10.24,43885912,0,"3539005",-1.1,NA,NA,NA,10.11,NA,0,NA,"",43885912
"1404","161107_Smp_371_C","I193.0894R10.12_HILICPos",10.35,35296816,0,"2835253",-1.2,NA,NA,NA,10.11,NA,0,NA,"",35296816
"1405","161107_Smp_To_A","I193.0894R10.12_HILICPos",0.95,9801,0,"7748",5.7,NA,NA,NA,10.11,"RTFlag",0,NA,"RTFlag, ",NA
"1406","161107_Smp_To_B","I193.0894R10.12_HILICPos",0.25,5653,0,"3289",3,NA,NA,NA,10.11,"RTFlag",0,NA,"RTFlag, ",NA
"1407","161107_Smp_To_C","I193.0894R10.12_HILICPos",24.71,10364,0,"3375",4,NA,NA,NA,10.11,"RTFlag",0,NA,"RTFlag, ",NA
"1408","161107_Smp_Tp_A","I193.0894R10.12_HILICPos",5.85,7895,0,"5510",2.6,NA,NA,NA,10.11,"RTFlag",6362,NA,"RTFlag, ",NA
"1409","161107_Smp_Tp_E","I193.0894R10.12_HILICPos",20.03,10032,0,"8330",8.4,NA,"ppmFlag",NA,10.11,"RTFlag",6362,NA,"ppmFlag, RTFlag, ",NA
"1410","161107_Smp_Tp_F","I193.0894R10.12_HILICPos",0.1,18988,0,"9545",5.9,NA,NA,NA,10.11,"RTFlag",6362,NA,"RTFlag, ",NA
"1411","161107_Smp_Cy_A","I204.1232R7.22_HILICPos",8.19,2892570880,33513718,"221920848",-1.5,NA,NA,NA,7.915,NA,1484670,NA,"",2892570880
"1412","161107_Smp_Cy_B","I204.1232R7.22_HILICPos",8.22,2844510464,17966188,"216418288",-1.3,NA,NA,NA,7.915,NA,1484670,NA,"",2844510464
"1413","161107_Smp_Cy_C","I204.1232R7.22_HILICPos",8.2,3566495744,49807404,"262009904",-1.3,NA,NA,NA,7.915,NA,1484670,NA,"",3566495744
"1414","161107_Smp_2090_A","I204.1232R7.22_HILICPos",8.16,71263888,2192965,"4121392",-0.5,NA,NA,NA,7.915,NA,1840524,NA,"",71263888
"1415","161107_Smp_2090_B","I204.1232R7.22_HILICPos",8.19,58996816,819993,"3435131",-0.8,NA,NA,NA,7.915,NA,1840524,NA,"",58996816
"1416","161107_Smp_2090_C","I204.1232R7.22_HILICPos",8.2,83766008,2739266,"4799533",-1.2,NA,NA,NA,7.915,NA,1840524,NA,"",83766008
"1417","161107_Smp_371_A","I204.1232R7.22_HILICPos",8.16,27096698,2299726,"1600786",-1.4,NA,NA,NA,7.915,NA,754160,NA,"",27096698
"1418","161107_Smp_371_B","I204.1232R7.22_HILICPos",8.14,30527052,2508316,"1793735",-1.2,NA,NA,NA,7.915,NA,754160,NA,"",30527052
"1419","161107_Smp_371_C","I204.1232R7.22_HILICPos",8.16,27101996,1959944,"1584368",-1.2,NA,NA,NA,7.915,NA,754160,NA,"",27101996
"1420","161107_Smp_To_A","I204.1232R7.22_HILICPos",8.19,5799927808,77830584,"353572448",-2.6,NA,NA,NA,7.915,NA,1212756,NA,"",5799927808
"1421","161107_Smp_To_B","I204.1232R7.22_HILICPos",8.17,6526152192,88698528,"395390432",-2.3,NA,NA,NA,7.915,NA,1212756,NA,"",6526152192
"1422","161107_Smp_To_C","I204.1232R7.22_HILICPos",8.2,3823558144,32710102,"231088816",-1.9,NA,NA,NA,7.915,NA,1212756,NA,"",3823558144
"1423","161107_Smp_Tp_A","I204.1232R7.22_HILICPos",8.18,3018587392,26981944,"208396336",-2.3,NA,NA,NA,7.915,NA,1232040,NA,"",3018587392
"1424","161107_Smp_Tp_E","I204.1232R7.22_HILICPos",8.16,2326843648,36343452,"168326528",-1.9,NA,NA,NA,7.915,NA,1232040,NA,"",2326843648
"1425","161107_Smp_Tp_F","I204.1232R7.22_HILICPos",8.18,2314566400,26508376,"168380192",-1.8,NA,NA,NA,7.915,NA,1232040,NA,"",2314566400
"1426","161107_Smp_Cy_A","I176.1281R10.33_HILICPos",10.96,15101,0,"10750",-0.5,NA,NA,NA,10.87,NA,91376,"BlankFlag","BlankFlag",NA
"1427","161107_Smp_Cy_B","I176.1281R10.33_HILICPos",10.55,86784,0,"23139",0.1,NA,NA,NA,10.87,NA,91376,NA,"",86784
"1428","161107_Smp_Cy_C","I176.1281R10.33_HILICPos",11.04,85971,0,"18592",-0.3,NA,NA,NA,10.87,NA,91376,NA,"",85971
"1429","161107_Smp_2090_A","I176.1281R10.33_HILICPos",10.78,62709,0,"15985",0.4,NA,NA,NA,10.87,NA,77605,NA,"",62709
"1430","161107_Smp_2090_B","I176.1281R10.33_HILICPos",10.62,93139,0,"27410",-0.1,NA,NA,NA,10.87,NA,77605,NA,"",93139
"1431","161107_Smp_2090_C","I176.1281R10.33_HILICPos",10.99,75418,0,"40714",0.2,NA,NA,NA,10.87,NA,77605,NA,"",75418
"1432","161107_Smp_371_A","I176.1281R10.33_HILICPos",10.95,54485,0,"10617",-0.6,NA,NA,NA,10.87,NA,100456,NA,"",54485
"1433","161107_Smp_371_B","I176.1281R10.33_HILICPos",10.93,92532,0,"13352",0.3,NA,NA,NA,10.87,NA,100456,NA,"",92532
"1434","161107_Smp_371_C","I176.1281R10.33_HILICPos",10.96,15143,0,"8182",0.6,NA,NA,NA,10.87,NA,100456,"BlankFlag","BlankFlag",NA
"1435","161107_Smp_To_A","I176.1281R10.33_HILICPos",11.03,140831,0,"23980",-1.9,NA,NA,NA,10.87,NA,25650,NA,"",140831
"1436","161107_Smp_To_B","I176.1281R10.33_HILICPos",10.92,124190,0,"12588",-0.9,NA,NA,NA,10.87,NA,25650,NA,"",124190
"1437","161107_Smp_To_C","I176.1281R10.33_HILICPos",10.64,96348,0,"13694",-0.6,NA,NA,NA,10.87,NA,25650,NA,"",96348
"1438","161107_Smp_Tp_A","I176.1281R10.33_HILICPos",11.25,39158,0,"9124",-0.6,NA,NA,NA,10.87,NA,58113,NA,"",39158
"1439","161107_Smp_Tp_E","I176.1281R10.33_HILICPos",10.78,49420,0,"7178",0.1,NA,NA,NA,10.87,NA,58113,NA,"",49420
"1440","161107_Smp_Tp_F","I176.1281R10.33_HILICPos",10.88,54516,0,"11900",-0.1,NA,NA,NA,10.87,NA,58113,NA,"",54516
"1441","161107_Smp_Cy_A","I160.0969R7.56_HILICPos",8.34,414987,0,"73404",-1.7,NA,NA,NA,8.155,NA,248570,NA,"",414987
"1442","161107_Smp_Cy_B","I160.0969R7.56_HILICPos",8.39,635901,0,"76873",-1.7,NA,NA,NA,8.155,NA,248570,NA,"",635901
"1443","161107_Smp_Cy_C","I160.0969R7.56_HILICPos",8.38,611735,0,"55611",-1.4,NA,NA,NA,8.155,NA,248570,NA,"",611735
"1444","161107_Smp_2090_A","I160.0969R7.56_HILICPos",8.22,872883,0,"33827",-0.9,NA,NA,NA,8.155,NA,327287,NA,"",872883
"1445","161107_Smp_2090_B","I160.0969R7.56_HILICPos",8.23,418714,0,"18847",-0.8,NA,NA,NA,8.155,NA,327287,NA,"",418714
"1446","161107_Smp_2090_C","I160.0969R7.56_HILICPos",8.33,760679,0,"31675",-1.6,NA,NA,NA,8.155,NA,327287,NA,"",760679
"1447","161107_Smp_371_A","I160.0969R7.56_HILICPos",8.24,631536,0,"28682",-1.7,NA,NA,NA,8.155,NA,1182747,NA,"",631536
"1448","161107_Smp_371_B","I160.0969R7.56_HILICPos",8.17,576139,142923,"28758",-1.7,NA,NA,NA,8.155,NA,1182747,NA,"",576139
"1449","161107_Smp_371_C","I160.0969R7.56_HILICPos",8.07,803072,0,"32096",-1.6,NA,NA,NA,8.155,NA,1182747,NA,"",803072
"1450","161107_Smp_To_A","I160.0969R7.56_HILICPos",8.17,27882,0,"18174",-3.7,NA,NA,NA,8.155,NA,989368,"BlankFlag","BlankFlag",NA
"1451","161107_Smp_To_B","I160.0969R7.56_HILICPos",8.24,138313,0,"98024",-6.9,NA,NA,NA,8.155,NA,989368,"BlankFlag","BlankFlag",NA
"1452","161107_Smp_To_C","I160.0969R7.56_HILICPos",8.19,27969,0,"25860",-7.8,NA,NA,NA,8.155,NA,989368,"BlankFlag","BlankFlag",NA
"1453","161107_Smp_Tp_A","I160.0969R7.56_HILICPos",8.3,232718,0,"26273",-1.9,NA,NA,NA,8.155,NA,173647,NA,"",232718
"1454","161107_Smp_Tp_E","I160.0969R7.56_HILICPos",8.33,99993,0,"28279",-1,NA,NA,NA,8.155,NA,173647,NA,"",99993
"1455","161107_Smp_Tp_F","I160.0969R7.56_HILICPos",8.18,235848,0,"35080",-1.7,NA,NA,NA,8.155,NA,173647,NA,"",235848
"1456","161107_Smp_Cy_A","I193.0531R10.87_HILICPos",10.98,681354,0,"112683",-8.5,NA,NA,NA,11.175,NA,247307,NA,"",681354
"1457","161107_Smp_Cy_B","I193.0531R10.87_HILICPos",11.2,241459,103714,"127518",-10.5,"SNFlag",NA,NA,11.175,NA,247307,NA,"SNFlag, ",NA
"1458","161107_Smp_Cy_C","I193.0531R10.87_HILICPos",10.99,538688,0,"91879",-8.7,NA,NA,NA,11.175,NA,247307,NA,"",538688
"1459","161107_Smp_2090_A","I193.0531R10.87_HILICPos",10.96,2569905408,15905778,"237118848",-1.5,NA,NA,NA,11.175,NA,268350,NA,"",2569905408
"1460","161107_Smp_2090_B","I193.0531R10.87_HILICPos",10.76,6920680960,30041360,"395840736",-1.5,NA,NA,NA,11.175,"RTFlag",268350,NA,"RTFlag, ",NA
"1461","161107_Smp_2090_C","I193.0531R10.87_HILICPos",10.99,4269836032,28448072,"374474112",-2.2,NA,NA,NA,11.175,NA,268350,NA,"",4269836032
"1462","161107_Smp_371_A","I193.0531R10.87_HILICPos",10.79,1512369920,15510343,"141499904",-2.2,NA,NA,NA,11.175,NA,917504,NA,"",1512369920
"1463","161107_Smp_371_B","I193.0531R10.87_HILICPos",10.79,1745517824,8592119,"176961376",-2,NA,NA,NA,11.175,NA,917504,NA,"",1745517824
"1464","161107_Smp_371_C","I193.0531R10.87_HILICPos",10.76,1352449536,8638543,"144480512",-2.1,NA,NA,NA,11.175,"RTFlag",917504,NA,"RTFlag, ",NA
"1465","161107_Smp_To_A","I193.0531R10.87_HILICPos",10.99,339031,0,"111866",-7.9,NA,NA,NA,11.175,NA,170975,NA,"",339031
"1466","161107_Smp_To_B","I193.0531R10.87_HILICPos",10.98,704517,0,"197910",-10.4,NA,NA,NA,11.175,NA,170975,NA,"",704517
"1467","161107_Smp_To_C","I193.0531R10.87_HILICPos",11.06,997486,0,"132974",-10.9,NA,NA,NA,11.175,NA,170975,NA,"",997486
"1468","161107_Smp_Tp_A","I193.0531R10.87_HILICPos",10.85,223775,0,"67540",-9,NA,NA,NA,11.175,NA,295067,NA,"",223775
"1469","161107_Smp_Tp_E","I193.0531R10.87_HILICPos",10.92,212196,0,"66683",-7.8,NA,NA,NA,11.175,NA,295067,NA,"",212196
"1470","161107_Smp_Tp_F","I193.0531R10.87_HILICPos",11.22,255277,0,"43532",-8.2,NA,NA,NA,11.175,NA,295067,NA,"",255277
"1471","161107_Smp_Cy_A","I179.0048R7.02_HILICPos",24.39,3619074,0,"165787",9.7,NA,"ppmFlag",NA,7.635,"RTFlag",562320,NA,"ppmFlag, RTFlag, ",NA
"1472","161107_Smp_Cy_B","I179.0048R7.02_HILICPos",7.09,6969,0,"7185",9.8,NA,"ppmFlag",NA,7.635,"RTFlag",562320,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"1473","161107_Smp_Cy_C","I179.0048R7.02_HILICPos",24.53,2726514,0,"134678",9.6,NA,"ppmFlag",NA,7.635,"RTFlag",562320,NA,"ppmFlag, RTFlag, ",NA
"1474","161107_Smp_2090_A","I179.0048R7.02_HILICPos",24.43,2181454,0,"116731",9.3,NA,"ppmFlag",NA,7.635,"RTFlag",325750,NA,"ppmFlag, RTFlag, ",NA
"1475","161107_Smp_2090_B","I179.0048R7.02_HILICPos",24.38,1643737,0,"88939",9.2,NA,"ppmFlag",NA,7.635,"RTFlag",325750,NA,"ppmFlag, RTFlag, ",NA
"1476","161107_Smp_2090_C","I179.0048R7.02_HILICPos",24.26,2348964,0,"126896",8.9,NA,"ppmFlag",NA,7.635,"RTFlag",325750,NA,"ppmFlag, RTFlag, ",NA
"1477","161107_Smp_371_A","I179.0048R7.02_HILICPos",6.67,9006,0,"5093",4.8,NA,NA,NA,7.635,"RTFlag",1617353,"BlankFlag","RTFlag, BlankFlag",NA
"1478","161107_Smp_371_B","I179.0048R7.02_HILICPos",24.96,1155715,0,"211795",8.3,NA,"ppmFlag",NA,7.635,"RTFlag",1617353,NA,"ppmFlag, RTFlag, ",NA
"1479","161107_Smp_371_C","I179.0048R7.02_HILICPos",24.96,181174,0,"82769",5.6,NA,NA,NA,7.635,"RTFlag",1617353,"BlankFlag","RTFlag, BlankFlag",NA
"1480","161107_Smp_To_A","I179.0048R7.02_HILICPos",24.39,408498,5649,"41810",8.7,NA,"ppmFlag",NA,7.635,"RTFlag",282253,NA,"ppmFlag, RTFlag, ",NA
"1481","161107_Smp_To_B","I179.0048R7.02_HILICPos",24.32,3622972,0,"159697",9.4,NA,"ppmFlag",NA,7.635,"RTFlag",282253,NA,"ppmFlag, RTFlag, ",NA
"1482","161107_Smp_To_C","I179.0048R7.02_HILICPos",24.42,4131531,0,"189322",9.7,NA,"ppmFlag",NA,7.635,"RTFlag",282253,NA,"ppmFlag, RTFlag, ",NA
"1483","161107_Smp_Tp_A","I179.0048R7.02_HILICPos",24.85,6711806,0,"445889",8.6,NA,"ppmFlag",NA,7.635,"RTFlag",1289251,NA,"ppmFlag, RTFlag, ",NA
"1484","161107_Smp_Tp_E","I179.0048R7.02_HILICPos",24.94,4045660,0,"373794",8,NA,"ppmFlag",NA,7.635,"RTFlag",1289251,NA,"ppmFlag, RTFlag, ",NA
"1485","161107_Smp_Tp_F","I179.0048R7.02_HILICPos",24.85,6875856,0,"427985",8.7,NA,"ppmFlag",NA,7.635,"RTFlag",1289251,NA,"ppmFlag, RTFlag, ",NA
"1486","161107_Smp_Cy_A","I160.037R5.34_HILICPos",6.08,242476720,2620843,"8539908",-1.2,NA,NA,NA,5.92,NA,0,NA,"",242476720
"1487","161107_Smp_Cy_B","I160.037R5.34_HILICPos",6.27,236537200,1290803,"8689377",-1,NA,NA,NA,5.92,NA,0,NA,"",236537200
"1488","161107_Smp_Cy_C","I160.037R5.34_HILICPos",6.02,183511024,917557,"5774750",-1.1,NA,NA,NA,5.92,NA,0,NA,"",183511024
"1489","161107_Smp_2090_A","I160.037R5.34_HILICPos",5.97,9882,0,"7900",1.3,NA,NA,NA,5.92,NA,0,NA,"",9882
"1490","161107_Smp_2090_B","I160.037R5.34_HILICPos",4.9,7191,0,"4353",0.1,NA,NA,NA,5.92,"RTFlag",0,NA,"RTFlag, ",NA
"1491","161107_Smp_2090_C","I160.037R5.34_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,5.92,NA,0,NA,"",NA
"1492","161107_Smp_371_A","I160.037R5.34_HILICPos",6.28,2728274,0,"132493",-1.2,NA,NA,NA,5.92,NA,0,NA,"",2728274
"1493","161107_Smp_371_B","I160.037R5.34_HILICPos",6.22,2314117,0,"111191",-1,NA,NA,NA,5.92,NA,0,NA,"",2314117
"1494","161107_Smp_371_C","I160.037R5.34_HILICPos",6.26,1870572,0,"85557",-1,NA,NA,NA,5.92,NA,0,NA,"",1870572
"1495","161107_Smp_To_A","I160.037R5.34_HILICPos",6.31,17405606,0,"829938",-1.8,NA,NA,NA,5.92,NA,8310,NA,"",17405606
"1496","161107_Smp_To_B","I160.037R5.34_HILICPos",6.27,17200672,0,"818444",-1.2,NA,NA,NA,5.92,NA,8310,NA,"",17200672
"1497","161107_Smp_To_C","I160.037R5.34_HILICPos",6.25,18685882,0,"917398",-1.2,NA,NA,NA,5.92,NA,8310,NA,"",18685882
"1498","161107_Smp_Tp_A","I160.037R5.34_HILICPos",6.25,116620464,414007,"4511931",-1.7,NA,NA,NA,5.92,NA,0,NA,"",116620464
"1499","161107_Smp_Tp_E","I160.037R5.34_HILICPos",6.24,86500296,583051,"3994320",-1.3,NA,NA,NA,5.92,NA,0,NA,"",86500296
"1500","161107_Smp_Tp_F","I160.037R5.34_HILICPos",6.29,100227912,535702,"4281227",-1.3,NA,NA,NA,5.92,NA,0,NA,"",100227912
"1501","161107_Smp_Cy_A","I137.0459R6.2_HILICPos",6.41,995620,0,"229148",5.3,NA,NA,NA,6.585,NA,17001,NA,"",995620
"1502","161107_Smp_Cy_B","I137.0459R6.2_HILICPos",6.27,2879338,0,"259939",6.1,NA,NA,NA,6.585,NA,17001,NA,"",2879338
"1503","161107_Smp_Cy_C","I137.0459R6.2_HILICPos",6.31,3872734,0,"310355",5.5,NA,NA,NA,6.585,NA,17001,NA,"",3872734
"1504","161107_Smp_2090_A","I137.0459R6.2_HILICPos",6.81,1052170,0,"45676",-0.9,NA,NA,NA,6.585,NA,17163,NA,"",1052170
"1505","161107_Smp_2090_B","I137.0459R6.2_HILICPos",6.61,16345111,0,"395329",-1.6,NA,NA,NA,6.585,NA,17163,NA,"",16345111
"1506","161107_Smp_2090_C","I137.0459R6.2_HILICPos",6.33,1068652,0,"43791",-1.7,NA,NA,NA,6.585,NA,17163,NA,"",1068652
"1507","161107_Smp_371_A","I137.0459R6.2_HILICPos",6.58,136056,0,"11498",-1.8,NA,NA,NA,6.585,NA,25206,NA,"",136056
"1508","161107_Smp_371_B","I137.0459R6.2_HILICPos",6.5,115641,0,"13551",0.2,NA,NA,NA,6.585,NA,25206,NA,"",115641
"1509","161107_Smp_371_C","I137.0459R6.2_HILICPos",6.72,97731,0,"10076",-0.9,NA,NA,NA,6.585,NA,25206,NA,"",97731
"1510","161107_Smp_To_A","I137.0459R6.2_HILICPos",6.28,46283532,14038,"1455298",-1.7,NA,NA,NA,6.585,NA,51181,NA,"",46283532
"1511","161107_Smp_To_B","I137.0459R6.2_HILICPos",6.36,44203924,38431,"1343353",-1.2,NA,NA,NA,6.585,NA,51181,NA,"",44203924
"1512","161107_Smp_To_C","I137.0459R6.2_HILICPos",6.39,43633624,98904,"1330941",-1.1,NA,NA,NA,6.585,NA,51181,NA,"",43633624
"1513","161107_Smp_Tp_A","I137.0459R6.2_HILICPos",6.14,1703628,0,"126004",4.5,NA,NA,NA,6.585,"RTFlag",39728,NA,"RTFlag, ",NA
"1514","161107_Smp_Tp_E","I137.0459R6.2_HILICPos",6.38,666629,0,"87506",4.2,NA,NA,NA,6.585,NA,39728,NA,"",666629
"1515","161107_Smp_Tp_F","I137.0459R6.2_HILICPos",6.31,1094901,0,"115741",4.2,NA,NA,NA,6.585,NA,39728,NA,"",1094901
"1516","161107_Smp_Cy_A","I174.022R5.45_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,5.775,NA,5127,NA,"",NA
"1517","161107_Smp_Cy_B","I174.022R5.45_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,5.775,NA,5127,NA,"",NA
"1518","161107_Smp_Cy_C","I174.022R5.45_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,5.775,NA,5127,NA,"",NA
"1519","161107_Smp_2090_A","I174.022R5.45_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,5.775,NA,NA,NA,"",NA
"1520","161107_Smp_2090_B","I174.022R5.45_HILICPos",8.79,9605,0,"5231",2.6,NA,NA,NA,5.775,"RTFlag",NA,NA,"RTFlag, ",NA
"1521","161107_Smp_2090_C","I174.022R5.45_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,5.775,NA,NA,NA,"",NA
"1522","161107_Smp_371_A","I174.022R5.45_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,5.775,NA,50423,NA,"",NA
"1523","161107_Smp_371_B","I174.022R5.45_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,5.775,NA,50423,NA,"",NA
"1524","161107_Smp_371_C","I174.022R5.45_HILICPos",5.02,7197,0,"7433",9.8,NA,"ppmFlag",NA,5.775,"RTFlag",50423,"BlankFlag","ppmFlag, RTFlag, BlankFlag",NA
"1525","161107_Smp_To_A","I174.022R5.45_HILICPos",12.59,122433,0,"67231",9.8,NA,"ppmFlag",NA,5.775,"RTFlag",NA,NA,"ppmFlag, RTFlag, ",NA
"1526","161107_Smp_To_B","I174.022R5.45_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,5.775,NA,NA,NA,"",NA
"1527","161107_Smp_To_C","I174.022R5.45_HILICPos",9.35,6825,0,"6216",-0.7,NA,NA,NA,5.775,"RTFlag",NA,NA,"RTFlag, ",NA
"1528","161107_Smp_Tp_A","I174.022R5.45_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,5.775,NA,NA,NA,"",NA
"1529","161107_Smp_Tp_E","I174.022R5.45_HILICPos",NA,NA,NA,"#N/A",NA,NA,NA,NA,5.775,NA,NA,NA,"",NA
"1530","161107_Smp_Tp_F","I174.022R5.45_HILICPos",14.54,6590,0,"6010",-1.2,NA,NA,NA,5.775,"RTFlag",NA,NA,"RTFlag, ",NA
"1531","161107_Smp_Cy_A","I149.0631R10.15_HILICPos",10.3,51397504,0,"5937294",-2.4,NA,NA,NA,10.71,"RTFlag",0,NA,"RTFlag, ",NA
"1532","161107_Smp_Cy_B","I149.0631R10.15_HILICPos",10.3,42610160,0,"5284995",-2,NA,NA,NA,10.71,"RTFlag",0,NA,"RTFlag, ",NA
"1533","161107_Smp_Cy_C","I149.0631R10.15_HILICPos",10.3,49752312,0,"5533272",-2.1,NA,NA,NA,10.71,"RTFlag",0,NA,"RTFlag, ",NA
"1534","161107_Smp_2090_A","I149.0631R10.15_HILICPos",10.28,2672640,0,"650654",-2.9,NA,NA,NA,10.71,"RTFlag",0,NA,"RTFlag, ",NA
"1535","161107_Smp_2090_B","I149.0631R10.15_HILICPos",10.29,1861787,0,"567853",-2.2,NA,NA,NA,10.71,"RTFlag",0,NA,"RTFlag, ",NA
